"Onderwerp";"Voertuigtype";"Perioden";"Eenheid";"Waarde"
"11 000 - 11 499 kg";"Oplegger";"2018";"aantal";"1527"
"11 000 - 11 499 kg";"Oplegger";"2019";"aantal";"1564"
"11 500 - 11 999 kg";"Totaal bedrijfsvoertuigen";"2000";"aantal";"3508"
"11 500 - 11 999 kg";"Totaal bedrijfsvoertuigen";"2001";"aantal";"3652"
"11 500 - 11 999 kg";"Totaal bedrijfsvoertuigen";"2002";"aantal";"3744"
"11 500 - 11 999 kg";"Totaal bedrijfsvoertuigen";"2003";"aantal";"3781"
"11 500 - 11 999 kg";"Totaal bedrijfsvoertuigen";"2004";"aantal";"4614"
"11 500 - 11 999 kg";"Totaal bedrijfsvoertuigen";"2005";"aantal";"4723"
"11 500 - 11 999 kg";"Totaal bedrijfsvoertuigen";"2006";"aantal";"4773"
"11 500 - 11 999 kg";"Totaal bedrijfsvoertuigen";"2007";"aantal";"4933"
"11 500 - 11 999 kg";"Totaal bedrijfsvoertuigen";"2008";"aantal";"5160"
"11 500 - 11 999 kg";"Totaal bedrijfsvoertuigen";"2009";"aantal";"5262"
"11 500 - 11 999 kg";"Totaal bedrijfsvoertuigen";"2010";"aantal";"5529"
"11 500 - 11 999 kg";"Totaal bedrijfsvoertuigen";"2011";"aantal";"5388"
"11 500 - 11 999 kg";"Totaal bedrijfsvoertuigen";"2012";"aantal";"5334"
"11 500 - 11 999 kg";"Totaal bedrijfsvoertuigen";"2013";"aantal";"5321"
"11 500 - 11 999 kg";"Totaal bedrijfsvoertuigen";"2014";"aantal";"5251"
"11 500 - 11 999 kg";"Totaal bedrijfsvoertuigen";"2015";"aantal";"5124"
"11 500 - 11 999 kg";"Totaal bedrijfsvoertuigen";"2016";"aantal";"5070"
"11 500 - 11 999 kg";"Totaal bedrijfsvoertuigen";"2017";"aantal";"5156"
"11 500 - 11 999 kg";"Totaal bedrijfsvoertuigen";"2018";"aantal";"5198"
"11 500 - 11 999 kg";"Totaal bedrijfsvoertuigen";"2019";"aantal";"5247"
"11 500 - 11 999 kg";"Bestelauto";"2000";"aantal";""
"11 500 - 11 999 kg";"Bestelauto";"2001";"aantal";""
"11 500 - 11 999 kg";"Bestelauto";"2002";"aantal";""
"11 500 - 11 999 kg";"Bestelauto";"2003";"aantal";""
"11 500 - 11 999 kg";"Bestelauto";"2004";"aantal";""
"11 500 - 11 999 kg";"Bestelauto";"2005";"aantal";""
"11 500 - 11 999 kg";"Bestelauto";"2006";"aantal";""
"11 500 - 11 999 kg";"Bestelauto";"2007";"aantal";""
"11 500 - 11 999 kg";"Bestelauto";"2008";"aantal";""
"11 500 - 11 999 kg";"Bestelauto";"2009";"aantal";""
"11 500 - 11 999 kg";"Bestelauto";"2010";"aantal";""
"11 500 - 11 999 kg";"Bestelauto";"2011";"aantal";""
"11 500 - 11 999 kg";"Bestelauto";"2012";"aantal";""
"11 500 - 11 999 kg";"Bestelauto";"2013";"aantal";""
"11 500 - 11 999 kg";"Bestelauto";"2014";"aantal";""
"11 500 - 11 999 kg";"Bestelauto";"2015";"aantal";""
"11 500 - 11 999 kg";"Bestelauto";"2016";"aantal";""
"11 500 - 11 999 kg";"Bestelauto";"2017";"aantal";""
"11 500 - 11 999 kg";"Bestelauto";"2018";"aantal";""
"11 500 - 11 999 kg";"Bestelauto";"2019";"aantal";""
"11 500 - 11 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2000";"aantal";"2639"
"11 500 - 11 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2001";"aantal";"2678"
"11 500 - 11 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2002";"aantal";"2729"
"11 500 - 11 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2003";"aantal";"2714"
"11 500 - 11 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2004";"aantal";"2705"
"11 500 - 11 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2005";"aantal";"2695"
"11 500 - 11 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2006";"aantal";"2668"
"11 500 - 11 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2007";"aantal";"2717"
"11 500 - 11 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2008";"aantal";"2815"
"11 500 - 11 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2009";"aantal";"2882"
"11 500 - 11 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2010";"aantal";"2896"
"11 500 - 11 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2011";"aantal";"2786"
"11 500 - 11 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2012";"aantal";"2749"
"11 500 - 11 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2013";"aantal";"2726"
"11 500 - 11 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2014";"aantal";"2675"
"11 500 - 11 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2015";"aantal";"2671"
"11 500 - 11 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2016";"aantal";"2650"
"11 500 - 11 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2017";"aantal";"2673"
"11 500 - 11 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2018";"aantal";"2759"
"11 500 - 11 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2019";"aantal";"2806"
"11 500 - 11 999 kg";"Trekker voor oplegger";"2000";"aantal";"68"
"11 500 - 11 999 kg";"Trekker voor oplegger";"2001";"aantal";"85"
"11 500 - 11 999 kg";"Trekker voor oplegger";"2002";"aantal";"82"
"11 500 - 11 999 kg";"Trekker voor oplegger";"2003";"aantal";"94"
"11 500 - 11 999 kg";"Trekker voor oplegger";"2004";"aantal";"93"
"11 500 - 11 999 kg";"Trekker voor oplegger";"2005";"aantal";"99"
"11 500 - 11 999 kg";"Trekker voor oplegger";"2006";"aantal";"101"
"11 500 - 11 999 kg";"Trekker voor oplegger";"2007";"aantal";"111"
"11 500 - 11 999 kg";"Trekker voor oplegger";"2008";"aantal";"124"
"11 500 - 11 999 kg";"Trekker voor oplegger";"2009";"aantal";"133"
"11 500 - 11 999 kg";"Trekker voor oplegger";"2010";"aantal";"133"
"11 500 - 11 999 kg";"Trekker voor oplegger";"2011";"aantal";"130"
"11 500 - 11 999 kg";"Trekker voor oplegger";"2012";"aantal";"135"
"11 500 - 11 999 kg";"Trekker voor oplegger";"2013";"aantal";"128"
"11 500 - 11 999 kg";"Trekker voor oplegger";"2014";"aantal";"130"
"11 500 - 11 999 kg";"Trekker voor oplegger";"2015";"aantal";"139"
"11 500 - 11 999 kg";"Trekker voor oplegger";"2016";"aantal";"139"
"11 500 - 11 999 kg";"Trekker voor oplegger";"2017";"aantal";"147"
"11 500 - 11 999 kg";"Trekker voor oplegger";"2018";"aantal";"141"
"11 500 - 11 999 kg";"Trekker voor oplegger";"2019";"aantal";"135"
"11 500 - 11 999 kg";"Speciaal voertuig";"2000";"aantal";"299"
"11 500 - 11 999 kg";"Speciaal voertuig";"2001";"aantal";"319"
"11 500 - 11 999 kg";"Speciaal voertuig";"2002";"aantal";"348"
"11 500 - 11 999 kg";"Speciaal voertuig";"2003";"aantal";"395"
"11 500 - 11 999 kg";"Speciaal voertuig";"2004";"aantal";"407"
"11 500 - 11 999 kg";"Speciaal voertuig";"2005";"aantal";"422"
"11 500 - 11 999 kg";"Speciaal voertuig";"2006";"aantal";"450"
"11 500 - 11 999 kg";"Speciaal voertuig";"2007";"aantal";"493"
"11 500 - 11 999 kg";"Speciaal voertuig";"2008";"aantal";"516"
"11 500 - 11 999 kg";"Speciaal voertuig";"2009";"aantal";"481"
"11 500 - 11 999 kg";"Speciaal voertuig";"2010";"aantal";"504"
"11 500 - 11 999 kg";"Speciaal voertuig";"2011";"aantal";"510"
"11 500 - 11 999 kg";"Speciaal voertuig";"2012";"aantal";"559"
"11 500 - 11 999 kg";"Speciaal voertuig";"2013";"aantal";"565"
"11 500 - 11 999 kg";"Speciaal voertuig";"2014";"aantal";"528"
"11 500 - 11 999 kg";"Speciaal voertuig";"2015";"aantal";"498"
"11 500 - 11 999 kg";"Speciaal voertuig";"2016";"aantal";"496"
"11 500 - 11 999 kg";"Speciaal voertuig";"2017";"aantal";"508"
"11 500 - 11 999 kg";"Speciaal voertuig";"2018";"aantal";"508"
"11 500 - 11 999 kg";"Speciaal voertuig";"2019";"aantal";"515"
"11 500 - 11 999 kg";"Bus";"2000";"aantal";"502"
"11 500 - 11 999 kg";"Bus";"2001";"aantal";"570"
"11 500 - 11 999 kg";"Bus";"2002";"aantal";"585"
"11 500 - 11 999 kg";"Bus";"2003";"aantal";"578"
"11 500 - 11 999 kg";"Bus";"2004";"aantal";"575"
"11 500 - 11 999 kg";"Bus";"2005";"aantal";"596"
"11 500 - 11 999 kg";"Bus";"2006";"aantal";"601"
"11 500 - 11 999 kg";"Bus";"2007";"aantal";"613"
"11 500 - 11 999 kg";"Bus";"2008";"aantal";"679"
"11 500 - 11 999 kg";"Bus";"2009";"aantal";"667"
"11 500 - 11 999 kg";"Bus";"2010";"aantal";"875"
"11 500 - 11 999 kg";"Bus";"2011";"aantal";"860"
"11 500 - 11 999 kg";"Bus";"2012";"aantal";"802"
"11 500 - 11 999 kg";"Bus";"2013";"aantal";"773"
"11 500 - 11 999 kg";"Bus";"2014";"aantal";"773"
"11 500 - 11 999 kg";"Bus";"2015";"aantal";"675"
"11 500 - 11 999 kg";"Bus";"2016";"aantal";"645"
"11 500 - 11 999 kg";"Bus";"2017";"aantal";"680"
"11 500 - 11 999 kg";"Bus";"2018";"aantal";"621"
"11 500 - 11 999 kg";"Bus";"2019";"aantal";"565"
"11 500 - 11 999 kg";"Aanhangwagen";"2000";"aantal";""
"11 500 - 11 999 kg";"Aanhangwagen";"2001";"aantal";""
"11 500 - 11 999 kg";"Aanhangwagen";"2002";"aantal";""
"11 500 - 11 999 kg";"Aanhangwagen";"2003";"aantal";""
"11 500 - 11 999 kg";"Aanhangwagen";"2004";"aantal";"26"
"11 500 - 11 999 kg";"Aanhangwagen";"2005";"aantal";"52"
"11 500 - 11 999 kg";"Aanhangwagen";"2006";"aantal";"51"
"11 500 - 11 999 kg";"Aanhangwagen";"2007";"aantal";"55"
"11 500 - 11 999 kg";"Aanhangwagen";"2008";"aantal";"55"
"11 500 - 11 999 kg";"Aanhangwagen";"2009";"aantal";"55"
"11 500 - 11 999 kg";"Aanhangwagen";"2010";"aantal";"55"
"11 500 - 11 999 kg";"Aanhangwagen";"2011";"aantal";"55"
"11 500 - 11 999 kg";"Aanhangwagen";"2012";"aantal";"56"
"11 500 - 11 999 kg";"Aanhangwagen";"2013";"aantal";"57"
"11 500 - 11 999 kg";"Aanhangwagen";"2014";"aantal";"57"
"11 500 - 11 999 kg";"Aanhangwagen";"2015";"aantal";"57"
"11 500 - 11 999 kg";"Aanhangwagen";"2016";"aantal";"58"
"11 500 - 11 999 kg";"Aanhangwagen";"2017";"aantal";"60"
"11 500 - 11 999 kg";"Aanhangwagen";"2018";"aantal";"57"
"11 500 - 11 999 kg";"Aanhangwagen";"2019";"aantal";"59"
"11 500 - 11 999 kg";"Oplegger";"2000";"aantal";""
"11 500 - 11 999 kg";"Oplegger";"2001";"aantal";""
"11 500 - 11 999 kg";"Oplegger";"2002";"aantal";""
"11 500 - 11 999 kg";"Oplegger";"2003";"aantal";""
"11 500 - 11 999 kg";"Oplegger";"2004";"aantal";"808"
"11 500 - 11 999 kg";"Oplegger";"2005";"aantal";"859"
"11 500 - 11 999 kg";"Oplegger";"2006";"aantal";"902"
"11 500 - 11 999 kg";"Oplegger";"2007";"aantal";"944"
"11 500 - 11 999 kg";"Oplegger";"2008";"aantal";"971"
"11 500 - 11 999 kg";"Oplegger";"2009";"aantal";"1044"
"11 500 - 11 999 kg";"Oplegger";"2010";"aantal";"1066"
"11 500 - 11 999 kg";"Oplegger";"2011";"aantal";"1047"
"11 500 - 11 999 kg";"Oplegger";"2012";"aantal";"1033"
"11 500 - 11 999 kg";"Oplegger";"2013";"aantal";"1072"
"11 500 - 11 999 kg";"Oplegger";"2014";"aantal";"1088"
"11 500 - 11 999 kg";"Oplegger";"2015";"aantal";"1084"
"11 500 - 11 999 kg";"Oplegger";"2016";"aantal";"1082"
"11 500 - 11 999 kg";"Oplegger";"2017";"aantal";"1088"
"11 500 - 11 999 kg";"Oplegger";"2018";"aantal";"1112"
"11 500 - 11 999 kg";"Oplegger";"2019";"aantal";"1167"
"12 000 - 12 499 kg";"Totaal bedrijfsvoertuigen";"2000";"aantal";"3546"
"12 000 - 12 499 kg";"Totaal bedrijfsvoertuigen";"2001";"aantal";"3665"
"12 000 - 12 499 kg";"Totaal bedrijfsvoertuigen";"2002";"aantal";"3660"
"12 000 - 12 499 kg";"Totaal bedrijfsvoertuigen";"2003";"aantal";"3672"
"12 000 - 12 499 kg";"Totaal bedrijfsvoertuigen";"2004";"aantal";"4215"
"12 000 - 12 499 kg";"Totaal bedrijfsvoertuigen";"2005";"aantal";"4131"
"12 000 - 12 499 kg";"Totaal bedrijfsvoertuigen";"2006";"aantal";"4113"
"12 000 - 12 499 kg";"Totaal bedrijfsvoertuigen";"2007";"aantal";"4158"
"12 000 - 12 499 kg";"Totaal bedrijfsvoertuigen";"2008";"aantal";"4154"
"12 000 - 12 499 kg";"Totaal bedrijfsvoertuigen";"2009";"aantal";"4263"
"12 000 - 12 499 kg";"Totaal bedrijfsvoertuigen";"2010";"aantal";"4448"
"12 000 - 12 499 kg";"Totaal bedrijfsvoertuigen";"2011";"aantal";"4385"
"12 000 - 12 499 kg";"Totaal bedrijfsvoertuigen";"2012";"aantal";"4409"
"12 000 - 12 499 kg";"Totaal bedrijfsvoertuigen";"2013";"aantal";"4460"
"12 000 - 12 499 kg";"Totaal bedrijfsvoertuigen";"2014";"aantal";"4358"
"12 000 - 12 499 kg";"Totaal bedrijfsvoertuigen";"2015";"aantal";"4294"
"12 000 - 12 499 kg";"Totaal bedrijfsvoertuigen";"2016";"aantal";"4306"
"12 000 - 12 499 kg";"Totaal bedrijfsvoertuigen";"2017";"aantal";"4399"
"12 000 - 12 499 kg";"Totaal bedrijfsvoertuigen";"2018";"aantal";"4379"
"12 000 - 12 499 kg";"Totaal bedrijfsvoertuigen";"2019";"aantal";"4445"
"12 000 - 12 499 kg";"Bestelauto";"2000";"aantal";""
"12 000 - 12 499 kg";"Bestelauto";"2001";"aantal";""
"12 000 - 12 499 kg";"Bestelauto";"2002";"aantal";""
"12 000 - 12 499 kg";"Bestelauto";"2003";"aantal";""
"12 000 - 12 499 kg";"Bestelauto";"2004";"aantal";""
"12 000 - 12 499 kg";"Bestelauto";"2005";"aantal";""
"12 000 - 12 499 kg";"Bestelauto";"2006";"aantal";""
"12 000 - 12 499 kg";"Bestelauto";"2007";"aantal";""
"12 000 - 12 499 kg";"Bestelauto";"2008";"aantal";""
"12 000 - 12 499 kg";"Bestelauto";"2009";"aantal";""
"12 000 - 12 499 kg";"Bestelauto";"2010";"aantal";""
"12 000 - 12 499 kg";"Bestelauto";"2011";"aantal";""
"12 000 - 12 499 kg";"Bestelauto";"2012";"aantal";""
"12 000 - 12 499 kg";"Bestelauto";"2013";"aantal";""
"12 000 - 12 499 kg";"Bestelauto";"2014";"aantal";""
"12 000 - 12 499 kg";"Bestelauto";"2015";"aantal";""
"12 000 - 12 499 kg";"Bestelauto";"2016";"aantal";""
"12 000 - 12 499 kg";"Bestelauto";"2017";"aantal";""
"12 000 - 12 499 kg";"Bestelauto";"2018";"aantal";""
"12 000 - 12 499 kg";"Bestelauto";"2019";"aantal";""
"12 000 - 12 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2000";"aantal";"2125"
"12 000 - 12 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2001";"aantal";"2185"
"12 000 - 12 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2002";"aantal";"2234"
"12 000 - 12 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2003";"aantal";"2204"
"12 000 - 12 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2004";"aantal";"2214"
"12 000 - 12 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2005";"aantal";"2200"
"12 000 - 12 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2006";"aantal";"2168"
"12 000 - 12 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2007";"aantal";"2182"
"12 000 - 12 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2008";"aantal";"2202"
"12 000 - 12 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2009";"aantal";"2250"
"12 000 - 12 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2010";"aantal";"2206"
"12 000 - 12 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2011";"aantal";"2190"
"12 000 - 12 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2012";"aantal";"2218"
"12 000 - 12 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2013";"aantal";"2235"
"12 000 - 12 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2014";"aantal";"2222"
"12 000 - 12 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2015";"aantal";"2205"
"12 000 - 12 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2016";"aantal";"2237"
"12 000 - 12 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2017";"aantal";"2309"
"12 000 - 12 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2018";"aantal";"2322"
"12 000 - 12 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2019";"aantal";"2403"
"12 000 - 12 499 kg";"Trekker voor oplegger";"2000";"aantal";"57"
"12 000 - 12 499 kg";"Trekker voor oplegger";"2001";"aantal";"60"
"12 000 - 12 499 kg";"Trekker voor oplegger";"2002";"aantal";"63"
"12 000 - 12 499 kg";"Trekker voor oplegger";"2003";"aantal";"66"
"12 000 - 12 499 kg";"Trekker voor oplegger";"2004";"aantal";"69"
"12 000 - 12 499 kg";"Trekker voor oplegger";"2005";"aantal";"72"
"12 000 - 12 499 kg";"Trekker voor oplegger";"2006";"aantal";"75"
"12 000 - 12 499 kg";"Trekker voor oplegger";"2007";"aantal";"81"
"12 000 - 12 499 kg";"Trekker voor oplegger";"2008";"aantal";"81"
"12 000 - 12 499 kg";"Trekker voor oplegger";"2009";"aantal";"98"
"12 000 - 12 499 kg";"Trekker voor oplegger";"2010";"aantal";"98"
"12 000 - 12 499 kg";"Trekker voor oplegger";"2011";"aantal";"108"
"12 000 - 12 499 kg";"Trekker voor oplegger";"2012";"aantal";"117"
"12 000 - 12 499 kg";"Trekker voor oplegger";"2013";"aantal";"113"
"12 000 - 12 499 kg";"Trekker voor oplegger";"2014";"aantal";"108"
"12 000 - 12 499 kg";"Trekker voor oplegger";"2015";"aantal";"92"
"12 000 - 12 499 kg";"Trekker voor oplegger";"2016";"aantal";"95"
"12 000 - 12 499 kg";"Trekker voor oplegger";"2017";"aantal";"98"
"12 000 - 12 499 kg";"Trekker voor oplegger";"2018";"aantal";"98"
"12 000 - 12 499 kg";"Trekker voor oplegger";"2019";"aantal";"102"
"12 000 - 12 499 kg";"Speciaal voertuig";"2000";"aantal";"544"
"12 000 - 12 499 kg";"Speciaal voertuig";"2001";"aantal";"585"
"12 000 - 12 499 kg";"Speciaal voertuig";"2002";"aantal";"576"
"12 000 - 12 499 kg";"Speciaal voertuig";"2003";"aantal";"586"
"12 000 - 12 499 kg";"Speciaal voertuig";"2004";"aantal";"572"
"12 000 - 12 499 kg";"Speciaal voertuig";"2005";"aantal";"535"
"12 000 - 12 499 kg";"Speciaal voertuig";"2006";"aantal";"532"
"12 000 - 12 499 kg";"Speciaal voertuig";"2007";"aantal";"520"
"12 000 - 12 499 kg";"Speciaal voertuig";"2008";"aantal";"522"
"12 000 - 12 499 kg";"Speciaal voertuig";"2009";"aantal";"511"
"12 000 - 12 499 kg";"Speciaal voertuig";"2010";"aantal";"486"
"12 000 - 12 499 kg";"Speciaal voertuig";"2011";"aantal";"471"
"12 000 - 12 499 kg";"Speciaal voertuig";"2012";"aantal";"471"
"12 000 - 12 499 kg";"Speciaal voertuig";"2013";"aantal";"481"
"12 000 - 12 499 kg";"Speciaal voertuig";"2014";"aantal";"481"
"12 000 - 12 499 kg";"Speciaal voertuig";"2015";"aantal";"459"
"12 000 - 12 499 kg";"Speciaal voertuig";"2016";"aantal";"453"
"12 000 - 12 499 kg";"Speciaal voertuig";"2017";"aantal";"456"
"12 000 - 12 499 kg";"Speciaal voertuig";"2018";"aantal";"457"
"12 000 - 12 499 kg";"Speciaal voertuig";"2019";"aantal";"475"
"12 000 - 12 499 kg";"Bus";"2000";"aantal";"820"
"12 000 - 12 499 kg";"Bus";"2001";"aantal";"835"
"12 000 - 12 499 kg";"Bus";"2002";"aantal";"787"
"12 000 - 12 499 kg";"Bus";"2003";"aantal";"816"
"12 000 - 12 499 kg";"Bus";"2004";"aantal";"818"
"12 000 - 12 499 kg";"Bus";"2005";"aantal";"749"
"12 000 - 12 499 kg";"Bus";"2006";"aantal";"728"
"12 000 - 12 499 kg";"Bus";"2007";"aantal";"744"
"12 000 - 12 499 kg";"Bus";"2008";"aantal";"673"
"12 000 - 12 499 kg";"Bus";"2009";"aantal";"688"
"12 000 - 12 499 kg";"Bus";"2010";"aantal";"927"
"12 000 - 12 499 kg";"Bus";"2011";"aantal";"882"
"12 000 - 12 499 kg";"Bus";"2012";"aantal";"868"
"12 000 - 12 499 kg";"Bus";"2013";"aantal";"898"
"12 000 - 12 499 kg";"Bus";"2014";"aantal";"823"
"12 000 - 12 499 kg";"Bus";"2015";"aantal";"810"
"12 000 - 12 499 kg";"Bus";"2016";"aantal";"785"
"12 000 - 12 499 kg";"Bus";"2017";"aantal";"777"
"12 000 - 12 499 kg";"Bus";"2018";"aantal";"734"
"12 000 - 12 499 kg";"Bus";"2019";"aantal";"678"
"12 000 - 12 499 kg";"Aanhangwagen";"2000";"aantal";""
"12 000 - 12 499 kg";"Aanhangwagen";"2001";"aantal";""
"12 000 - 12 499 kg";"Aanhangwagen";"2002";"aantal";""
"12 000 - 12 499 kg";"Aanhangwagen";"2003";"aantal";""
"12 000 - 12 499 kg";"Aanhangwagen";"2004";"aantal";"14"
"12 000 - 12 499 kg";"Aanhangwagen";"2005";"aantal";"30"
"12 000 - 12 499 kg";"Aanhangwagen";"2006";"aantal";"33"
"12 000 - 12 499 kg";"Aanhangwagen";"2007";"aantal";"32"
"12 000 - 12 499 kg";"Aanhangwagen";"2008";"aantal";"33"
"12 000 - 12 499 kg";"Aanhangwagen";"2009";"aantal";"33"
"12 000 - 12 499 kg";"Aanhangwagen";"2010";"aantal";"35"
"12 000 - 12 499 kg";"Aanhangwagen";"2011";"aantal";"32"
"12 000 - 12 499 kg";"Aanhangwagen";"2012";"aantal";"30"
"12 000 - 12 499 kg";"Aanhangwagen";"2013";"aantal";"31"
"12 000 - 12 499 kg";"Aanhangwagen";"2014";"aantal";"31"
"12 000 - 12 499 kg";"Aanhangwagen";"2015";"aantal";"31"
"12 000 - 12 499 kg";"Aanhangwagen";"2016";"aantal";"33"
"12 000 - 12 499 kg";"Aanhangwagen";"2017";"aantal";"33"
"12 000 - 12 499 kg";"Aanhangwagen";"2018";"aantal";"35"
"12 000 - 12 499 kg";"Aanhangwagen";"2019";"aantal";"35"
"12 000 - 12 499 kg";"Oplegger";"2000";"aantal";""
"12 000 - 12 499 kg";"Oplegger";"2001";"aantal";""
"12 000 - 12 499 kg";"Oplegger";"2002";"aantal";""
"12 000 - 12 499 kg";"Oplegger";"2003";"aantal";""
"12 000 - 12 499 kg";"Oplegger";"2004";"aantal";"528"
"12 000 - 12 499 kg";"Oplegger";"2005";"aantal";"545"
"12 000 - 12 499 kg";"Oplegger";"2006";"aantal";"577"
"12 000 - 12 499 kg";"Oplegger";"2007";"aantal";"599"
"12 000 - 12 499 kg";"Oplegger";"2008";"aantal";"643"
"12 000 - 12 499 kg";"Oplegger";"2009";"aantal";"683"
"12 000 - 12 499 kg";"Oplegger";"2010";"aantal";"696"
"12 000 - 12 499 kg";"Oplegger";"2011";"aantal";"702"
"12 000 - 12 499 kg";"Oplegger";"2012";"aantal";"705"
"12 000 - 12 499 kg";"Oplegger";"2013";"aantal";"702"
"12 000 - 12 499 kg";"Oplegger";"2014";"aantal";"693"
"12 000 - 12 499 kg";"Oplegger";"2015";"aantal";"697"
"12 000 - 12 499 kg";"Oplegger";"2016";"aantal";"703"
"12 000 - 12 499 kg";"Oplegger";"2017";"aantal";"726"
"12 000 - 12 499 kg";"Oplegger";"2018";"aantal";"733"
"12 000 - 12 499 kg";"Oplegger";"2019";"aantal";"752"
"12 500 - 12 999 kg";"Totaal bedrijfsvoertuigen";"2000";"aantal";"3182"
"12 500 - 12 999 kg";"Totaal bedrijfsvoertuigen";"2001";"aantal";"3241"
"12 500 - 12 999 kg";"Totaal bedrijfsvoertuigen";"2002";"aantal";"3252"
"12 500 - 12 999 kg";"Totaal bedrijfsvoertuigen";"2003";"aantal";"3225"
"12 500 - 12 999 kg";"Totaal bedrijfsvoertuigen";"2004";"aantal";"3634"
"12 500 - 12 999 kg";"Totaal bedrijfsvoertuigen";"2005";"aantal";"3693"
"12 500 - 12 999 kg";"Totaal bedrijfsvoertuigen";"2006";"aantal";"3801"
"12 500 - 12 999 kg";"Totaal bedrijfsvoertuigen";"2007";"aantal";"3830"
"12 500 - 12 999 kg";"Totaal bedrijfsvoertuigen";"2008";"aantal";"3854"
"12 500 - 12 999 kg";"Totaal bedrijfsvoertuigen";"2009";"aantal";"3827"
"12 500 - 12 999 kg";"Totaal bedrijfsvoertuigen";"2010";"aantal";"3907"
"12 500 - 12 999 kg";"Totaal bedrijfsvoertuigen";"2011";"aantal";"3849"
"12 500 - 12 999 kg";"Totaal bedrijfsvoertuigen";"2012";"aantal";"3946"
"12 500 - 12 999 kg";"Totaal bedrijfsvoertuigen";"2013";"aantal";"3963"
"12 500 - 12 999 kg";"Totaal bedrijfsvoertuigen";"2014";"aantal";"3884"
"12 500 - 12 999 kg";"Totaal bedrijfsvoertuigen";"2015";"aantal";"3832"
"12 500 - 12 999 kg";"Totaal bedrijfsvoertuigen";"2016";"aantal";"3830"
"12 500 - 12 999 kg";"Totaal bedrijfsvoertuigen";"2017";"aantal";"3861"
"12 500 - 12 999 kg";"Totaal bedrijfsvoertuigen";"2018";"aantal";"3965"
"12 500 - 12 999 kg";"Totaal bedrijfsvoertuigen";"2019";"aantal";"4104"
"12 500 - 12 999 kg";"Bestelauto";"2000";"aantal";""
"12 500 - 12 999 kg";"Bestelauto";"2001";"aantal";""
"12 500 - 12 999 kg";"Bestelauto";"2002";"aantal";""
"12 500 - 12 999 kg";"Bestelauto";"2003";"aantal";""
"12 500 - 12 999 kg";"Bestelauto";"2004";"aantal";""
