"Perioden";"Onderwerp";"Bouwjaren";"";""
"2000";"2251-2350 kg";"Bouwjaren 1950 tot 1960";"aantal";"176"
"2000";"2251-2350 kg";"Bouwjaren 1960 tot 1970";"aantal";"262"
"2000";"2251-2350 kg";"Bouwjaren 1970 tot 1980";"aantal";"703"
"2000";"2251-2350 kg";"Bouwjaren 1980 tot 1990";"aantal";"921"
"2000";"2251-2350 kg";"Bouwjaren 1990 tot 2000";"aantal";"1382"
"2000";"2251-2350 kg";"Bouwjaren 2000 tot 2010";"aantal";""
"2000";"2251-2350 kg";"Bouwjaren vanaf 2010";"aantal";""
"2000";"2351-2450 kg";"Totaal alle bouwjaren";"aantal";"2044"
"2000";"2351-2450 kg";"Bouwjaren tot 1910";"aantal";"1"
"2000";"2351-2450 kg";"Bouwjaren 1910 tot 1920";"aantal";"0"
"2000";"2351-2450 kg";"Bouwjaren 1920 tot 1930";"aantal";"1"
"2000";"2351-2450 kg";"Bouwjaren 1930 tot 1940";"aantal";"4"
"2000";"2351-2450 kg";"Bouwjaren 1940 tot 1950";"aantal";"34"
"2000";"2351-2450 kg";"Bouwjaren 1950 tot 1960";"aantal";"59"
"2000";"2351-2450 kg";"Bouwjaren 1960 tot 1970";"aantal";"106"
"2000";"2351-2450 kg";"Bouwjaren 1970 tot 1980";"aantal";"366"
"2000";"2351-2450 kg";"Bouwjaren 1980 tot 1990";"aantal";"566"
"2000";"2351-2450 kg";"Bouwjaren 1990 tot 2000";"aantal";"907"
"2000";"2351-2450 kg";"Bouwjaren 2000 tot 2010";"aantal";""
"2000";"2351-2450 kg";"Bouwjaren vanaf 2010";"aantal";""
"2000";"2451 kg en meer";"Totaal alle bouwjaren";"aantal";"5666"
"2000";"2451 kg en meer";"Bouwjaren tot 1910";"aantal";"0"
"2000";"2451 kg en meer";"Bouwjaren 1910 tot 1920";"aantal";"3"
"2000";"2451 kg en meer";"Bouwjaren 1920 tot 1930";"aantal";"13"
"2000";"2451 kg en meer";"Bouwjaren 1930 tot 1940";"aantal";"42"
"2000";"2451 kg en meer";"Bouwjaren 1940 tot 1950";"aantal";"83"
"2000";"2451 kg en meer";"Bouwjaren 1950 tot 1960";"aantal";"319"
"2000";"2451 kg en meer";"Bouwjaren 1960 tot 1970";"aantal";"274"
"2000";"2451 kg en meer";"Bouwjaren 1970 tot 1980";"aantal";"1706"
"2000";"2451 kg en meer";"Bouwjaren 1980 tot 1990";"aantal";"1267"
"2000";"2451 kg en meer";"Bouwjaren 1990 tot 2000";"aantal";"1959"
"2000";"2451 kg en meer";"Bouwjaren 2000 tot 2010";"aantal";""
"2000";"2451 kg en meer";"Bouwjaren vanaf 2010";"aantal";""
"2001";"||Totaal";"Totaal alle bouwjaren";"aantal";"6539040"
"2001";"||Totaal";"Bouwjaren tot 1910";"aantal";"62"
"2001";"||Totaal";"Bouwjaren 1910 tot 1920";"aantal";"91"
"2001";"||Totaal";"Bouwjaren 1920 tot 1930";"aantal";"975"
"2001";"||Totaal";"Bouwjaren 1930 tot 1940";"aantal";"2131"
"2001";"||Totaal";"Bouwjaren 1940 tot 1950";"aantal";"2026"
"2001";"||Totaal";"Bouwjaren 1950 tot 1960";"aantal";"11467"
"2001";"||Totaal";"Bouwjaren 1960 tot 1970";"aantal";"43944"
"2001";"||Totaal";"Bouwjaren 1970 tot 1980";"aantal";"115184"
"2001";"||Totaal";"Bouwjaren 1980 tot 1990";"aantal";"1389576"
"2001";"||Totaal";"Bouwjaren 1990 tot 2000";"aantal";"4390251"
"2001";"||Totaal";"Bouwjaren 2000 tot 2010";"aantal";"583333"
"2001";"||Totaal";"Bouwjaren vanaf 2010";"aantal";""
"2001";"Benzine";"Totaal alle bouwjaren";"aantal";"5345589"
"2001";"Benzine";"Bouwjaren tot 1910";"aantal";"61"
"2001";"Benzine";"Bouwjaren 1910 tot 1920";"aantal";"91"
"2001";"Benzine";"Bouwjaren 1920 tot 1930";"aantal";"973"
"2001";"Benzine";"Bouwjaren 1930 tot 1940";"aantal";"2123"
"2001";"Benzine";"Bouwjaren 1940 tot 1950";"aantal";"1958"
"2001";"Benzine";"Bouwjaren 1950 tot 1960";"aantal";"10776"
"2001";"Benzine";"Bouwjaren 1960 tot 1970";"aantal";"35066"
"2001";"Benzine";"Bouwjaren 1970 tot 1980";"aantal";"95953"
"2001";"Benzine";"Bouwjaren 1980 tot 1990";"aantal";"1242011"
"2001";"Benzine";"Bouwjaren 1990 tot 2000";"aantal";"3522282"
"2001";"Benzine";"Bouwjaren 2000 tot 2010";"aantal";"434295"
"2001";"Benzine";"Bouwjaren vanaf 2010";"aantal";""
"2001";"Diesel";"Totaal alle bouwjaren";"aantal";"870862"
"2001";"Diesel";"Bouwjaren tot 1910";"aantal";"0"
"2001";"Diesel";"Bouwjaren 1910 tot 1920";"aantal";"0"
"2001";"Diesel";"Bouwjaren 1920 tot 1930";"aantal";"1"
"2001";"Diesel";"Bouwjaren 1930 tot 1940";"aantal";"1"
"2001";"Diesel";"Bouwjaren 1940 tot 1950";"aantal";"8"
"2001";"Diesel";"Bouwjaren 1950 tot 1960";"aantal";"178"
"2001";"Diesel";"Bouwjaren 1960 tot 1970";"aantal";"778"
"2001";"Diesel";"Bouwjaren 1970 tot 1980";"aantal";"5366"
"2001";"Diesel";"Bouwjaren 1980 tot 1990";"aantal";"110973"
"2001";"Diesel";"Bouwjaren 1990 tot 2000";"aantal";"621070"
"2001";"Diesel";"Bouwjaren 2000 tot 2010";"aantal";"132487"
"2001";"Diesel";"Bouwjaren vanaf 2010";"aantal";""
"2001";"LPG";"Totaal alle bouwjaren";"aantal";"322485"
"2001";"LPG";"Bouwjaren tot 1910";"aantal";"1"
"2001";"LPG";"Bouwjaren 1910 tot 1920";"aantal";"0"
"2001";"LPG";"Bouwjaren 1920 tot 1930";"aantal";"1"
"2001";"LPG";"Bouwjaren 1930 tot 1940";"aantal";"7"
"2001";"LPG";"Bouwjaren 1940 tot 1950";"aantal";"60"
"2001";"LPG";"Bouwjaren 1950 tot 1960";"aantal";"513"
"2001";"LPG";"Bouwjaren 1960 tot 1970";"aantal";"8100"
"2001";"LPG";"Bouwjaren 1970 tot 1980";"aantal";"13864"
"2001";"LPG";"Bouwjaren 1980 tot 1990";"aantal";"36589"
"2001";"LPG";"Bouwjaren 1990 tot 2000";"aantal";"246826"
"2001";"LPG";"Bouwjaren 2000 tot 2010";"aantal";"16524"
"2001";"LPG";"Bouwjaren vanaf 2010";"aantal";""
"2001";"Elektriciteit";"Totaal alle bouwjaren";"aantal";"58"
"2001";"Elektriciteit";"Bouwjaren tot 1910";"aantal";"0"
"2001";"Elektriciteit";"Bouwjaren 1910 tot 1920";"aantal";"0"
"2001";"Elektriciteit";"Bouwjaren 1920 tot 1930";"aantal";"0"
"2001";"Elektriciteit";"Bouwjaren 1930 tot 1940";"aantal";"0"
"2001";"Elektriciteit";"Bouwjaren 1940 tot 1950";"aantal";"0"
"2001";"Elektriciteit";"Bouwjaren 1950 tot 1960";"aantal";"0"
"2001";"Elektriciteit";"Bouwjaren 1960 tot 1970";"aantal";"0"
"2001";"Elektriciteit";"Bouwjaren 1970 tot 1980";"aantal";"1"
"2001";"Elektriciteit";"Bouwjaren 1980 tot 1990";"aantal";"2"
"2001";"Elektriciteit";"Bouwjaren 1990 tot 2000";"aantal";"31"
"2001";"Elektriciteit";"Bouwjaren 2000 tot 2010";"aantal";"24"
"2001";"Elektriciteit";"Bouwjaren vanaf 2010";"aantal";""
"2001";"CNG";"Totaal alle bouwjaren";"aantal";"46"
"2001";"CNG";"Bouwjaren tot 1910";"aantal";"0"
"2001";"CNG";"Bouwjaren 1910 tot 1920";"aantal";"0"
"2001";"CNG";"Bouwjaren 1920 tot 1930";"aantal";"0"
"2001";"CNG";"Bouwjaren 1930 tot 1940";"aantal";"0"
"2001";"CNG";"Bouwjaren 1940 tot 1950";"aantal";"0"
"2001";"CNG";"Bouwjaren 1950 tot 1960";"aantal";"0"
"2001";"CNG";"Bouwjaren 1960 tot 1970";"aantal";"0"
"2001";"CNG";"Bouwjaren 1970 tot 1980";"aantal";"0"
"2001";"CNG";"Bouwjaren 1980 tot 1990";"aantal";"1"
"2001";"CNG";"Bouwjaren 1990 tot 2000";"aantal";"42"
"2001";"CNG";"Bouwjaren 2000 tot 2010";"aantal";"3"
"2001";"CNG";"Bouwjaren vanaf 2010";"aantal";""
"2001";"Overig/Onbekend";"Totaal alle bouwjaren";"aantal";"0"
"2001";"Overig/Onbekend";"Bouwjaren tot 1910";"aantal";"0"
"2001";"Overig/Onbekend";"Bouwjaren 1910 tot 1920";"aantal";"0"
"2001";"Overig/Onbekend";"Bouwjaren 1920 tot 1930";"aantal";"0"
"2001";"Overig/Onbekend";"Bouwjaren 1930 tot 1940";"aantal";"0"
"2001";"Overig/Onbekend";"Bouwjaren 1940 tot 1950";"aantal";"0"
"2001";"Overig/Onbekend";"Bouwjaren 1950 tot 1960";"aantal";"0"
"2001";"Overig/Onbekend";"Bouwjaren 1960 tot 1970";"aantal";"0"
"2001";"Overig/Onbekend";"Bouwjaren 1970 tot 1980";"aantal";"0"
"2001";"Overig/Onbekend";"Bouwjaren 1980 tot 1990";"aantal";"0"
"2001";"Overig/Onbekend";"Bouwjaren 1990 tot 2000";"aantal";"0"
"2001";"Overig/Onbekend";"Bouwjaren 2000 tot 2010";"aantal";"0"
"2001";"Overig/Onbekend";"Bouwjaren vanaf 2010";"aantal";""
"2001";"||Totaal";"Totaal alle bouwjaren";"aantal";"6539040"
"2001";"||Totaal";"Bouwjaren tot 1910";"aantal";"62"
"2001";"||Totaal";"Bouwjaren 1910 tot 1920";"aantal";"91"
"2001";"||Totaal";"Bouwjaren 1920 tot 1930";"aantal";"975"
"2001";"||Totaal";"Bouwjaren 1930 tot 1940";"aantal";"2131"
"2001";"||Totaal";"Bouwjaren 1940 tot 1950";"aantal";"2026"
"2001";"||Totaal";"Bouwjaren 1950 tot 1960";"aantal";"11467"
"2001";"||Totaal";"Bouwjaren 1960 tot 1970";"aantal";"43944"
"2001";"||Totaal";"Bouwjaren 1970 tot 1980";"aantal";"115184"
"2001";"||Totaal";"Bouwjaren 1980 tot 1990";"aantal";"1389576"
"2001";"||Totaal";"Bouwjaren 1990 tot 2000";"aantal";"4390251"
"2001";"||Totaal";"Bouwjaren 2000 tot 2010";"aantal";"583333"
"2001";"||Totaal";"Bouwjaren vanaf 2010";"aantal";""
"2001";"0-450 kg";"Totaal alle bouwjaren";"aantal";"1224"
"2001";"0-450 kg";"Bouwjaren tot 1910";"aantal";"4"
"2001";"0-450 kg";"Bouwjaren 1910 tot 1920";"aantal";"2"
"2001";"0-450 kg";"Bouwjaren 1920 tot 1930";"aantal";"7"
"2001";"0-450 kg";"Bouwjaren 1930 tot 1940";"aantal";"18"
"2001";"0-450 kg";"Bouwjaren 1940 tot 1950";"aantal";"11"
"2001";"0-450 kg";"Bouwjaren 1950 tot 1960";"aantal";"97"
"2001";"0-450 kg";"Bouwjaren 1960 tot 1970";"aantal";"177"
"2001";"0-450 kg";"Bouwjaren 1970 tot 1980";"aantal";"318"
"2001";"0-450 kg";"Bouwjaren 1980 tot 1990";"aantal";"86"
"2001";"0-450 kg";"Bouwjaren 1990 tot 2000";"aantal";"409"
"2001";"0-450 kg";"Bouwjaren 2000 tot 2010";"aantal";"95"
"2001";"0-450 kg";"Bouwjaren vanaf 2010";"aantal";""
"2001";"451-550 kg";"Totaal alle bouwjaren";"aantal";"8102"
"2001";"451-550 kg";"Bouwjaren tot 1910";"aantal";"6"
"2001";"451-550 kg";"Bouwjaren 1910 tot 1920";"aantal";"2"
"2001";"451-550 kg";"Bouwjaren 1920 tot 1930";"aantal";"18"
"2001";"451-550 kg";"Bouwjaren 1930 tot 1940";"aantal";"53"
"2001";"451-550 kg";"Bouwjaren 1940 tot 1950";"aantal";"8"
"2001";"451-550 kg";"Bouwjaren 1950 tot 1960";"aantal";"186"
"2001";"451-550 kg";"Bouwjaren 1960 tot 1970";"aantal";"2652"
"2001";"451-550 kg";"Bouwjaren 1970 tot 1980";"aantal";"4516"
"2001";"451-550 kg";"Bouwjaren 1980 tot 1990";"aantal";"241"
"2001";"451-550 kg";"Bouwjaren 1990 tot 2000";"aantal";"387"
"2001";"451-550 kg";"Bouwjaren 2000 tot 2010";"aantal";"33"
"2001";"451-550 kg";"Bouwjaren vanaf 2010";"aantal";""
"2001";"551-650 kg";"Totaal alle bouwjaren";"aantal";"158755"
"2001";"551-650 kg";"Bouwjaren tot 1910";"aantal";"9"
"2001";"551-650 kg";"Bouwjaren 1910 tot 1920";"aantal";"10"
"2001";"551-650 kg";"Bouwjaren 1920 tot 1930";"aantal";"48"
"2001";"551-650 kg";"Bouwjaren 1930 tot 1940";"aantal";"69"
"2001";"551-650 kg";"Bouwjaren 1940 tot 1950";"aantal";"24"
"2001";"551-650 kg";"Bouwjaren 1950 tot 1960";"aantal";"420"
"2001";"551-650 kg";"Bouwjaren 1960 tot 1970";"aantal";"1428"
"2001";"551-650 kg";"Bouwjaren 1970 tot 1980";"aantal";"4283"
"2001";"551-650 kg";"Bouwjaren 1980 tot 1990";"aantal";"82391"
"2001";"551-650 kg";"Bouwjaren 1990 tot 2000";"aantal";"69811"
"2001";"551-650 kg";"Bouwjaren 2000 tot 2010";"aantal";"262"
"2001";"551-650 kg";"Bouwjaren vanaf 2010";"aantal";""
"2001";"651-750 kg";"Totaal alle bouwjaren";"aantal";"558553"
"2001";"651-750 kg";"Bouwjaren tot 1910";"aantal";"3"
"2001";"651-750 kg";"Bouwjaren 1910 tot 1920";"aantal";"20"
"2001";"651-750 kg";"Bouwjaren 1920 tot 1930";"aantal";"29"
"2001";"651-750 kg";"Bouwjaren 1930 tot 1940";"aantal";"122"
"2001";"651-750 kg";"Bouwjaren 1940 tot 1950";"aantal";"40"
"2001";"651-750 kg";"Bouwjaren 1950 tot 1960";"aantal";"526"
"2001";"651-750 kg";"Bouwjaren 1960 tot 1970";"aantal";"3363"
"2001";"651-750 kg";"Bouwjaren 1970 tot 1980";"aantal";"8018"
"2001";"651-750 kg";"Bouwjaren 1980 tot 1990";"aantal";"289473"
"2001";"651-750 kg";"Bouwjaren 1990 tot 2000";"aantal";"237009"
"2001";"651-750 kg";"Bouwjaren 2000 tot 2010";"aantal";"19950"
"2001";"651-750 kg";"Bouwjaren vanaf 2010";"aantal";""
"2001";"751-850 kg";"Totaal alle bouwjaren";"aantal";"989545"
"2001";"751-850 kg";"Bouwjaren tot 1910";"aantal";"10"
"2001";"751-850 kg";"Bouwjaren 1910 tot 1920";"aantal";"16"
"2001";"751-850 kg";"Bouwjaren 1920 tot 1930";"aantal";"71"
"2001";"751-850 kg";"Bouwjaren 1930 tot 1940";"aantal";"180"
"2001";"751-850 kg";"Bouwjaren 1940 tot 1950";"aantal";"165"
"2001";"751-850 kg";"Bouwjaren 1950 tot 1960";"aantal";"460"
"2001";"751-850 kg";"Bouwjaren 1960 tot 1970";"aantal";"4221"
"2001";"751-850 kg";"Bouwjaren 1970 tot 1980";"aantal";"21000"
"2001";"751-850 kg";"Bouwjaren 1980 tot 1990";"aantal";"269393"
"2001";"751-850 kg";"Bouwjaren 1990 tot 2000";"aantal";"635277"
"2001";"751-850 kg";"Bouwjaren 2000 tot 2010";"aantal";"58752"
"2001";"751-850 kg";"Bouwjaren vanaf 2010";"aantal";""
"2001";"851-950 kg";"Totaal alle bouwjaren";"aantal";"1051215"
"2001";"851-950 kg";"Bouwjaren tot 1910";"aantal";"7"
"2001";"851-950 kg";"Bouwjaren 1910 tot 1920";"aantal";"6"
"2001";"851-950 kg";"Bouwjaren 1920 tot 1930";"aantal";"82"
"2001";"851-950 kg";"Bouwjaren 1930 tot 1940";"aantal";"99"
"2001";"851-950 kg";"Bouwjaren 1940 tot 1950";"aantal";"79"
"2001";"851-950 kg";"Bouwjaren 1950 tot 1960";"aantal";"1603"
"2001";"851-950 kg";"Bouwjaren 1960 tot 1970";"aantal";"3497"
"2001";"851-950 kg";"Bouwjaren 1970 tot 1980";"aantal";"13019"
"2001";"851-950 kg";"Bouwjaren 1980 tot 1990";"aantal";"337460"
"2001";"851-950 kg";"Bouwjaren 1990 tot 2000";"aantal";"613713"
"2001";"851-950 kg";"Bouwjaren 2000 tot 2010";"aantal";"81650"
"2001";"851-950 kg";"Bouwjaren vanaf 2010";"aantal";""
"2001";"951-1050 kg";"Totaal alle bouwjaren";"aantal";"1116783"
"2001";"951-1050 kg";"Bouwjaren tot 1910";"aantal";"4"
"2001";"951-1050 kg";"Bouwjaren 1910 tot 1920";"aantal";"8"
"2001";"951-1050 kg";"Bouwjaren 1920 tot 1930";"aantal";"124"
"2001";"951-1050 kg";"Bouwjaren 1930 tot 1940";"aantal";"213"
"2001";"951-1050 kg";"Bouwjaren 1940 tot 1950";"aantal";"402"
"2001";"951-1050 kg";"Bouwjaren 1950 tot 1960";"aantal";"933"
"2001";"951-1050 kg";"Bouwjaren 1960 tot 1970";"aantal";"5136"
"2001";"951-1050 kg";"Bouwjaren 1970 tot 1980";"aantal";"14965"
"2001";"951-1050 kg";"Bouwjaren 1980 tot 1990";"aantal";"176316"
"2001";"951-1050 kg";"Bouwjaren 1990 tot 2000";"aantal";"860944"
"2001";"951-1050 kg";"Bouwjaren 2000 tot 2010";"aantal";"57738"
"2001";"951-1050 kg";"Bouwjaren vanaf 2010";"aantal";""
"2001";"1051-1150 kg";"Totaal alle bouwjaren";"aantal";"872222"
"2001";"1051-1150 kg";"Bouwjaren tot 1910";"aantal";"6"
"2001";"1051-1150 kg";"Bouwjaren 1910 tot 1920";"aantal";"4"
"2001";"1051-1150 kg";"Bouwjaren 1920 tot 1930";"aantal";"250"
"2001";"1051-1150 kg";"Bouwjaren 1930 tot 1940";"aantal";"410"
"2001";"1051-1150 kg";"Bouwjaren 1940 tot 1950";"aantal";"525"
"2001";"1051-1150 kg";"Bouwjaren 1950 tot 1960";"aantal";"1280"
"2001";"1051-1150 kg";"Bouwjaren 1960 tot 1970";"aantal";"6486"
"2001";"1051-1150 kg";"Bouwjaren 1970 tot 1980";"aantal";"7191"
"2001";"1051-1150 kg";"Bouwjaren 1980 tot 1990";"aantal";"87995"
"2001";"1051-1150 kg";"Bouwjaren 1990 tot 2000";"aantal";"676282"
"2001";"1051-1150 kg";"Bouwjaren 2000 tot 2010";"aantal";"91793"
"2001";"1051-1150 kg";"Bouwjaren vanaf 2010";"aantal";""
"2001";"1151-1250 kg";"Totaal alle bouwjaren";"aantal";"727594"
"2001";"1151-1250 kg";"Bouwjaren tot 1910";"aantal";"1"
"2001";"1151-1250 kg";"Bouwjaren 1910 tot 1920";"aantal";"5"
"2001";"1151-1250 kg";"Bouwjaren 1920 tot 1930";"aantal";"137"
"2001";"1151-1250 kg";"Bouwjaren 1930 tot 1940";"aantal";"311"
"2001";"1151-1250 kg";"Bouwjaren 1940 tot 1950";"aantal";"70"
"2001";"1151-1250 kg";"Bouwjaren 1950 tot 1960";"aantal";"1637"
"2001";"1151-1250 kg";"Bouwjaren 1960 tot 1970";"aantal";"3604"
"2001";"1151-1250 kg";"Bouwjaren 1970 tot 1980";"aantal";"4484"
"2001";"1151-1250 kg";"Bouwjaren 1980 tot 1990";"aantal";"56959"
"2001";"1151-1250 kg";"Bouwjaren 1990 tot 2000";"aantal";"555453"
"2001";"1151-1250 kg";"Bouwjaren 2000 tot 2010";"aantal";"104933"
"2001";"1151-1250 kg";"Bouwjaren vanaf 2010";"aantal";""
"2001";"1251-1350 kg";"Totaal alle bouwjaren";"aantal";"534881"
"2001";"1251-1350 kg";"Bouwjaren tot 1910";"aantal";"4"
"2001";"1251-1350 kg";"Bouwjaren 1910 tot 1920";"aantal";"2"
"2001";"1251-1350 kg";"Bouwjaren 1920 tot 1930";"aantal";"59"
"2001";"1251-1350 kg";"Bouwjaren 1930 tot 1940";"aantal";"182"
"2001";"1251-1350 kg";"Bouwjaren 1940 tot 1950";"aantal";"51"
"2001";"1251-1350 kg";"Bouwjaren 1950 tot 1960";"aantal";"1316"
"2001";"1251-1350 kg";"Bouwjaren 1960 tot 1970";"aantal";"3416"
"2001";"1251-1350 kg";"Bouwjaren 1970 tot 1980";"aantal";"9322"
"2001";"1251-1350 kg";"Bouwjaren 1980 tot 1990";"aantal";"38047"
"2001";"1251-1350 kg";"Bouwjaren 1990 tot 2000";"aantal";"392976"
"2001";"1251-1350 kg";"Bouwjaren 2000 tot 2010";"aantal";"89506"
"2001";"1251-1350 kg";"Bouwjaren vanaf 2010";"aantal";""
"2001";"1351-1450 kg";"Totaal alle bouwjaren";"aantal";"205924"
"2001";"1351-1450 kg";"Bouwjaren tot 1910";"aantal";"3"
"2001";"1351-1450 kg";"Bouwjaren 1910 tot 1920";"aantal";"7"
"2001";"1351-1450 kg";"Bouwjaren 1920 tot 1930";"aantal";"32"
"2001";"1351-1450 kg";"Bouwjaren 1930 tot 1940";"aantal";"120"
"2001";"1351-1450 kg";"Bouwjaren 1940 tot 1950";"aantal";"73"
"2001";"1351-1450 kg";"Bouwjaren 1950 tot 1960";"aantal";"520"
"2001";"1351-1450 kg";"Bouwjaren 1960 tot 1970";"aantal";"2929"
"2001";"1351-1450 kg";"Bouwjaren 1970 tot 1980";"aantal";"6969"
"2001";"1351-1450 kg";"Bouwjaren 1980 tot 1990";"aantal";"19152"
"2001";"1351-1450 kg";"Bouwjaren 1990 tot 2000";"aantal";"145305"
"2001";"1351-1450 kg";"Bouwjaren 2000 tot 2010";"aantal";"30814"
"2001";"1351-1450 kg";"Bouwjaren vanaf 2010";"aantal";""
"2001";"1451-1550 kg";"Totaal alle bouwjaren";"aantal";"127084"
"2001";"1451-1550 kg";"Bouwjaren tot 1910";"aantal";"0"
"2001";"1451-1550 kg";"Bouwjaren 1910 tot 1920";"aantal";"0"
"2001";"1451-1550 kg";"Bouwjaren 1920 tot 1930";"aantal";"23"
"2001";"1451-1550 kg";"Bouwjaren 1930 tot 1940";"aantal";"74"
"2001";"1451-1550 kg";"Bouwjaren 1940 tot 1950";"aantal";"102"
"2001";"1451-1550 kg";"Bouwjaren 1950 tot 1960";"aantal";"304"
"2001";"1451-1550 kg";"Bouwjaren 1960 tot 1970";"aantal";"2183"
"2001";"1451-1550 kg";"Bouwjaren 1970 tot 1980";"aantal";"4334"
"2001";"1451-1550 kg";"Bouwjaren 1980 tot 1990";"aantal";"11021"
"2001";"1451-1550 kg";"Bouwjaren 1990 tot 2000";"aantal";"89526"
"2001";"1451-1550 kg";"Bouwjaren 2000 tot 2010";"aantal";"19517"
"2001";"1451-1550 kg";"Bouwjaren vanaf 2010";"aantal";""
"2001";"1551-1650 kg";"Totaal alle bouwjaren";"aantal";"69578"
"2001";"1551-1650 kg";"Bouwjaren tot 1910";"aantal";"0"
"2001";"1551-1650 kg";"Bouwjaren 1910 tot 1920";"aantal";"0"
"2001";"1551-1650 kg";"Bouwjaren 1920 tot 1930";"aantal";"23"
"2001";"1551-1650 kg";"Bouwjaren 1930 tot 1940";"aantal";"54"
"2001";"1551-1650 kg";"Bouwjaren 1940 tot 1950";"aantal";"60"
"2001";"1551-1650 kg";"Bouwjaren 1950 tot 1960";"aantal";"282"
"2001";"1551-1650 kg";"Bouwjaren 1960 tot 1970";"aantal";"1267"
"2001";"1551-1650 kg";"Bouwjaren 1970 tot 1980";"aantal";"4433"
"2001";"1551-1650 kg";"Bouwjaren 1980 tot 1990";"aantal";"6438"
"2001";"1551-1650 kg";"Bouwjaren 1990 tot 2000";"aantal";"43193"
"2001";"1551-1650 kg";"Bouwjaren 2000 tot 2010";"aantal";"13828"
"2001";"1551-1650 kg";"Bouwjaren vanaf 2010";"aantal";""
"2001";"1651-1750 kg";"Totaal alle bouwjaren";"aantal";"47005"
"2001";"1651-1750 kg";"Bouwjaren tot 1910";"aantal";"0"
"2001";"1651-1750 kg";"Bouwjaren 1910 tot 1920";"aantal";"1"
"2001";"1651-1750 kg";"Bouwjaren 1920 tot 1930";"aantal";"16"
"2001";"1651-1750 kg";"Bouwjaren 1930 tot 1940";"aantal";"54"
"2001";"1651-1750 kg";"Bouwjaren 1940 tot 1950";"aantal";"38"
"2001";"1651-1750 kg";"Bouwjaren 1950 tot 1960";"aantal";"253"
"2001";"1651-1750 kg";"Bouwjaren 1960 tot 1970";"aantal";"650"
"2001";"1651-1750 kg";"Bouwjaren 1970 tot 1980";"aantal";"3524"
"2001";"1651-1750 kg";"Bouwjaren 1980 tot 1990";"aantal";"4739"
"2001";"1651-1750 kg";"Bouwjaren 1990 tot 2000";"aantal";"32218"
"2001";"1651-1750 kg";"Bouwjaren 2000 tot 2010";"aantal";"5512"
"2001";"1651-1750 kg";"Bouwjaren vanaf 2010";"aantal";""
"2001";"1751-1850 kg";"Totaal alle bouwjaren";"aantal";"23181"
"2001";"1751-1850 kg";"Bouwjaren tot 1910";"aantal";"1"
"2001";"1751-1850 kg";"Bouwjaren 1910 tot 1920";"aantal";"3"
"2001";"1751-1850 kg";"Bouwjaren 1920 tot 1930";"aantal";"9"
"2001";"1751-1850 kg";"Bouwjaren 1930 tot 1940";"aantal";"32"
"2001";"1751-1850 kg";"Bouwjaren 1940 tot 1950";"aantal";"46"
"2001";"1751-1850 kg";"Bouwjaren 1950 tot 1960";"aantal";"280"
"2001";"1751-1850 kg";"Bouwjaren 1960 tot 1970";"aantal";"428"
"2001";"1751-1850 kg";"Bouwjaren 1970 tot 1980";"aantal";"1700"
"2001";"1751-1850 kg";"Bouwjaren 1980 tot 1990";"aantal";"1805"
"2001";"1751-1850 kg";"Bouwjaren 1990 tot 2000";"aantal";"14746"
"2001";"1751-1850 kg";"Bouwjaren 2000 tot 2010";"aantal";"4131"
"2001";"1751-1850 kg";"Bouwjaren vanaf 2010";"aantal";""
"2001";"1851-1950 kg";"Totaal alle bouwjaren";"aantal";"13944"
"2001";"1851-1950 kg";"Bouwjaren tot 1910";"aantal";"0"
"2001";"1851-1950 kg";"Bouwjaren 1910 tot 1920";"aantal";"1"
"2001";"1851-1950 kg";"Bouwjaren 1920 tot 1930";"aantal";"8"
"2001";"1851-1950 kg";"Bouwjaren 1930 tot 1940";"aantal";"25"
"2001";"1851-1950 kg";"Bouwjaren 1940 tot 1950";"aantal";"43"
"2001";"1851-1950 kg";"Bouwjaren 1950 tot 1960";"aantal";"275"
"2001";"1851-1950 kg";"Bouwjaren 1960 tot 1970";"aantal";"424"
"2001";"1851-1950 kg";"Bouwjaren 1970 tot 1980";"aantal";"1316"
"2001";"1851-1950 kg";"Bouwjaren 1980 tot 1990";"aantal";"1777"
"2001";"1851-1950 kg";"Bouwjaren 1990 tot 2000";"aantal";"8517"
"2001";"1851-1950 kg";"Bouwjaren 2000 tot 2010";"aantal";"1558"
"2001";"1851-1950 kg";"Bouwjaren vanaf 2010";"aantal";""
"2001";"1951-2050 kg";"Totaal alle bouwjaren";"aantal";"10389"
"2001";"1951-2050 kg";"Bouwjaren tot 1910";"aantal";"0"
"2001";"1951-2050 kg";"Bouwjaren 1910 tot 1920";"aantal";"0"
"2001";"1951-2050 kg";"Bouwjaren 1920 tot 1930";"aantal";"7"
"2001";"1951-2050 kg";"Bouwjaren 1930 tot 1940";"aantal";"38"
"2001";"1951-2050 kg";"Bouwjaren 1940 tot 1950";"aantal";"30"
"2001";"1951-2050 kg";"Bouwjaren 1950 tot 1960";"aantal";"241"
"2001";"1951-2050 kg";"Bouwjaren 1960 tot 1970";"aantal";"429"
"2001";"1951-2050 kg";"Bouwjaren 1970 tot 1980";"aantal";"1062"
"2001";"1951-2050 kg";"Bouwjaren 1980 tot 1990";"aantal";"1223"
"2001";"1951-2050 kg";"Bouwjaren 1990 tot 2000";"aantal";"5590"
